Object,Class,Init Prop,Min Thresh,Max Thresh,Commit Prop,Violation Value,Violation Time
line26to31,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line26to31,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line26to31,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line26to31,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line26to31,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line26to31,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line27to33,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line27to33,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line27to33,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line27to33,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line27to33,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line27to33,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line27to33,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line27to33,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line27to33,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line27to33,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line27to33,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line27to33,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line28to29,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line28to29,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line28to29,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line28to29,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line28to29,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line28to29,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line28to29,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line28to29,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line28to29,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line28to29,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line28to29,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line28to29,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line29to30,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line29to30,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line29to30,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line29to30,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line29to30,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line29to30,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line29to30,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line29to30,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line29to30,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line29to30,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line29to30,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line29to30,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line30to250,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line30to250,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line30to250,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line30to250,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line30to250,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line30to250,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line30to250,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line30to250,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line30to250,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line30to250,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line30to250,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line30to250,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line31to32,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line31to32,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line31to32,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line31to32,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line31to32,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line31to32,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line31to32,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line31to32,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line31to32,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line31to32,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line31to32,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line31to32,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line34to15,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line34to15,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line34to15,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line34to15,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line34to15,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line34to15,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line34to15,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line34to15,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line34to15,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line34to15,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line34to15,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line34to15,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line35to36,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line35to36,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line35to36,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line35to36,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line35to36,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line35to36,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line35to36,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line35to36,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line35to36,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line35to36,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line35to36,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line35to36,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line35to40,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line35to40,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line35to40,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line35to40,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line35to40,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line35to40,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line35to40,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line35to40,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line35to40,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line35to40,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line35to40,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line35to40,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line36to37,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line36to37,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line36to37,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line36to37,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line36to37,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line36to37,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line36to37,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line36to37,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line36to37,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line36to37,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line36to37,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line36to37,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line36to38,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line36to38,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line36to38,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line36to38,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line36to38,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line36to38,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line36to38,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line36to38,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line36to38,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line36to38,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line36to38,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line36to38,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line38to39,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line38to39,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line38to39,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line38to39,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line38to39,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line38to39,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line38to39,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line38to39,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line38to39,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line38to39,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line38to39,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line38to39,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line40to41,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line40to41,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line40to41,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line40to41,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line40to41,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line40to41,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line40to41,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line40to41,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line40to41,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line40to41,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line40to41,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line40to41,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line40to42,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line40to42,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line40to42,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line40to42,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line40to42,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line40to42,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line40to42,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line40to42,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line40to42,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line40to42,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line40to42,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line40to42,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line42to43,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line42to43,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line42to43,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line42to43,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line42to43,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line42to43,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line42to43,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line42to43,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line42to43,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line42to43,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line42to43,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line42to43,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line42to44,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line42to44,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line42to44,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line42to44,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line42to44,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line42to44,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line42to44,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line42to44,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line42to44,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line42to44,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line42to44,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line42to44,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line44to45,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line44to45,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line44to45,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line44to45,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line44to45,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line44to45,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line44to45,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line44to45,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line44to45,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line44to45,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line44to45,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line44to45,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line44to47,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line44to47,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line44to47,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line44to47,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line44to47,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line44to47,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line44to47,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line44to47,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line44to47,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line44to47,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line44to47,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line44to47,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line45to46,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line45to46,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line45to46,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line45to46,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line45to46,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line45to46,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line45to46,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line45to46,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line45to46,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line45to46,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line45to46,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line45to46,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line47to48,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line47to48,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line47to48,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line47to48,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line47to48,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line47to48,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line47to48,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line47to48,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line47to48,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line47to48,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line47to48,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line47to48,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line47to49,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line47to49,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line47to49,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line47to49,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line47to49,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line47to49,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line47to49,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line47to49,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line47to49,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line47to49,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line47to49,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line47to49,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line49to50,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line49to50,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line49to50,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line49to50,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line49to50,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line49to50,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line49to50,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line49to50,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line49to50,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line49to50,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line49to50,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line49to50,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line50to51,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line50to51,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line50to51,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line50to51,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line50to51,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line50to51,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line50to51,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line50to51,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line50to51,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line50to51,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line50to51,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line50to51,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line51to151,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line51to151,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line51to151,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line51to151,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line51to151,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line51to151,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line51to151,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line51to151,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line51to151,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line51to151,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line51to151,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line51to151,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line52to53,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line52to53,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line52to53,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line52to53,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line52to53,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line52to53,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line52to53,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line52to53,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line52to53,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line52to53,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line52to53,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line52to53,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line53to54,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line53to54,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line53to54,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line53to54,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line53to54,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line53to54,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line53to54,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line53to54,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line53to54,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line53to54,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line53to54,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line53to54,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line54to55,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line54to55,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line54to55,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line54to55,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line54to55,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line54to55,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line54to55,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line54to55,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line54to55,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line54to55,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line54to55,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line54to55,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line54to57,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line54to57,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
line54to57,overhead_line,rating.summer.continuous,,50.0,current_out_C,214.18083429473177,time
line54to57,overhead_line,rating.summer.continuous,,50.0,current_in_A,65.54546840552747,time
line54to57,overhead_line,rating.summer.continuous,,50.0,current_in_B,204.0508030263297,time
line54to57,overhead_line,rating.summer.continuous,,50.0,current_in_C,214.1798317438755,time
line54to57,overhead_line,rating.winter.continuous,,50.0,current_out_A,65.54572130291955,time
line54to57,overhead_line,rating.winter.continuous,,50.0,current_out_B,204.05135191416892,time
line54to57,overhead_line,rating.winter.continuous,,50.0,current_out_C,214.18083429473177,time
line54to57,overhead_line,rating.winter.continuous,,50.0,current_in_A,65.54546840552747,time
line54to57,overhead_line,rating.winter.continuous,,50.0,current_in_B,204.0508030263297,time
line54to57,overhead_line,rating.winter.continuous,,50.0,current_in_C,214.1798317438755,time
line55to56,overhead_line,rating.summer.continuous,,50.0,current_out_A,65.54572130291955,time
line55to56,overhead_line,rating.summer.continuous,,50.0,current_out_B,204.05135191416892,time
